,src_image,annotation,foggy_image
1685,weimar_000015_000019_leftImg8bit.png,weimar_000015_000019_leftImg8bit_foggy_beta_0.02.txt,weimar_000015_000019_leftImg8bit_foggy_beta_0.02.png
1686,aachen_000018_000019_leftImg8bit.png,aachen_000018_000019_leftImg8bit_foggy_beta_0.02.txt,aachen_000018_000019_leftImg8bit_foggy_beta_0.02.png
1687,bremen_000112_000019_leftImg8bit.png,bremen_000112_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000112_000019_leftImg8bit_foggy_beta_0.02.png
1688,cologne_000015_000019_leftImg8bit.png,cologne_000015_000019_leftImg8bit_foggy_beta_0.02.txt,cologne_000015_000019_leftImg8bit_foggy_beta_0.02.png
1689,bochum_000000_021479_leftImg8bit.png,bochum_000000_021479_leftImg8bit_foggy_beta_0.02.txt,bochum_000000_021479_leftImg8bit_foggy_beta_0.02.png
1690,tubingen_000108_000019_leftImg8bit.png,tubingen_000108_000019_leftImg8bit_foggy_beta_0.02.txt,tubingen_000108_000019_leftImg8bit_foggy_beta_0.02.png
1691,jena_000006_000019_leftImg8bit.png,jena_000006_000019_leftImg8bit_foggy_beta_0.02.txt,jena_000006_000019_leftImg8bit_foggy_beta_0.02.png
1692,bremen_000242_000019_leftImg8bit.png,bremen_000242_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000242_000019_leftImg8bit_foggy_beta_0.02.png
1693,erfurt_000092_000019_leftImg8bit.png,erfurt_000092_000019_leftImg8bit_foggy_beta_0.02.txt,erfurt_000092_000019_leftImg8bit_foggy_beta_0.02.png
1694,stuttgart_000054_000019_leftImg8bit.png,stuttgart_000054_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000054_000019_leftImg8bit_foggy_beta_0.02.png
1695,dusseldorf_000135_000019_leftImg8bit.png,dusseldorf_000135_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000135_000019_leftImg8bit_foggy_beta_0.02.png
1696,hamburg_000000_026675_leftImg8bit.png,hamburg_000000_026675_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_026675_leftImg8bit_foggy_beta_0.02.png
1697,erfurt_000072_000019_leftImg8bit.png,erfurt_000072_000019_leftImg8bit_foggy_beta_0.02.txt,erfurt_000072_000019_leftImg8bit_foggy_beta_0.02.png
1698,strasbourg_000001_018742_leftImg8bit.png,strasbourg_000001_018742_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000001_018742_leftImg8bit_foggy_beta_0.02.png
1699,aachen_000110_000019_leftImg8bit.png,aachen_000110_000019_leftImg8bit_foggy_beta_0.02.txt,aachen_000110_000019_leftImg8bit_foggy_beta_0.02.png
1700,zurich_000108_000019_leftImg8bit.png,zurich_000108_000019_leftImg8bit_foggy_beta_0.02.txt,zurich_000108_000019_leftImg8bit_foggy_beta_0.02.png
1701,ulm_000075_000019_leftImg8bit.png,ulm_000075_000019_leftImg8bit_foggy_beta_0.02.txt,ulm_000075_000019_leftImg8bit_foggy_beta_0.02.png
1702,bochum_000000_022210_leftImg8bit.png,bochum_000000_022210_leftImg8bit_foggy_beta_0.02.txt,bochum_000000_022210_leftImg8bit_foggy_beta_0.02.png
1703,hamburg_000000_029378_leftImg8bit.png,hamburg_000000_029378_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_029378_leftImg8bit_foggy_beta_0.02.png
1704,tubingen_000013_000019_leftImg8bit.png,tubingen_000013_000019_leftImg8bit_foggy_beta_0.02.txt,tubingen_000013_000019_leftImg8bit_foggy_beta_0.02.png
1705,monchengladbach_000000_033454_leftImg8bit.png,monchengladbach_000000_033454_leftImg8bit_foggy_beta_0.02.txt,monchengladbach_000000_033454_leftImg8bit_foggy_beta_0.02.png
1706,aachen_000062_000019_leftImg8bit.png,aachen_000062_000019_leftImg8bit_foggy_beta_0.02.txt,aachen_000062_000019_leftImg8bit_foggy_beta_0.02.png
1707,bremen_000080_000019_leftImg8bit.png,bremen_000080_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000080_000019_leftImg8bit_foggy_beta_0.02.png
1708,erfurt_000100_000019_leftImg8bit.png,erfurt_000100_000019_leftImg8bit_foggy_beta_0.02.txt,erfurt_000100_000019_leftImg8bit_foggy_beta_0.02.png
1709,monchengladbach_000000_028563_leftImg8bit.png,monchengladbach_000000_028563_leftImg8bit_foggy_beta_0.02.txt,monchengladbach_000000_028563_leftImg8bit_foggy_beta_0.02.png
1710,hanover_000000_029404_leftImg8bit.png,hanover_000000_029404_leftImg8bit_foggy_beta_0.02.txt,hanover_000000_029404_leftImg8bit_foggy_beta_0.02.png
1711,stuttgart_000126_000019_leftImg8bit.png,stuttgart_000126_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000126_000019_leftImg8bit_foggy_beta_0.02.png
1712,bremen_000009_000019_leftImg8bit.png,bremen_000009_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000009_000019_leftImg8bit_foggy_beta_0.02.png
1713,dusseldorf_000047_000019_leftImg8bit.png,dusseldorf_000047_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000047_000019_leftImg8bit_foggy_beta_0.02.png
1714,strasbourg_000001_051934_leftImg8bit.png,strasbourg_000001_051934_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000001_051934_leftImg8bit_foggy_beta_0.02.png
1715,monchengladbach_000000_006169_leftImg8bit.png,monchengladbach_000000_006169_leftImg8bit_foggy_beta_0.02.txt,monchengladbach_000000_006169_leftImg8bit_foggy_beta_0.02.png
1716,krefeld_000000_030701_leftImg8bit.png,krefeld_000000_030701_leftImg8bit_foggy_beta_0.02.txt,krefeld_000000_030701_leftImg8bit_foggy_beta_0.02.png
1717,darmstadt_000056_000019_leftImg8bit.png,darmstadt_000056_000019_leftImg8bit_foggy_beta_0.02.txt,darmstadt_000056_000019_leftImg8bit_foggy_beta_0.02.png
1718,zurich_000013_000019_leftImg8bit.png,zurich_000013_000019_leftImg8bit_foggy_beta_0.02.txt,zurich_000013_000019_leftImg8bit_foggy_beta_0.02.png
1719,weimar_000006_000019_leftImg8bit.png,weimar_000006_000019_leftImg8bit_foggy_beta_0.02.txt,weimar_000006_000019_leftImg8bit_foggy_beta_0.02.png
1720,monchengladbach_000000_033683_leftImg8bit.png,monchengladbach_000000_033683_leftImg8bit_foggy_beta_0.02.txt,monchengladbach_000000_033683_leftImg8bit_foggy_beta_0.02.png
1721,bremen_000060_000019_leftImg8bit.png,bremen_000060_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000060_000019_leftImg8bit_foggy_beta_0.02.png
1722,strasbourg_000000_032186_leftImg8bit.png,strasbourg_000000_032186_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000000_032186_leftImg8bit_foggy_beta_0.02.png
1723,aachen_000082_000019_leftImg8bit.png,aachen_000082_000019_leftImg8bit_foggy_beta_0.02.txt,aachen_000082_000019_leftImg8bit_foggy_beta_0.02.png
1724,strasbourg_000000_016024_leftImg8bit.png,strasbourg_000000_016024_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000000_016024_leftImg8bit_foggy_beta_0.02.png
1725,bremen_000188_000019_leftImg8bit.png,bremen_000188_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000188_000019_leftImg8bit_foggy_beta_0.02.png
1726,strasbourg_000000_014101_leftImg8bit.png,strasbourg_000000_014101_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000000_014101_leftImg8bit_foggy_beta_0.02.png
1727,bremen_000251_000019_leftImg8bit.png,bremen_000251_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000251_000019_leftImg8bit_foggy_beta_0.02.png
1728,erfurt_000081_000019_leftImg8bit.png,erfurt_000081_000019_leftImg8bit_foggy_beta_0.02.txt,erfurt_000081_000019_leftImg8bit_foggy_beta_0.02.png
1729,jena_000015_000019_leftImg8bit.png,jena_000015_000019_leftImg8bit_foggy_beta_0.02.txt,jena_000015_000019_leftImg8bit_foggy_beta_0.02.png
1730,cologne_000006_000019_leftImg8bit.png,cologne_000006_000019_leftImg8bit_foggy_beta_0.02.txt,cologne_000006_000019_leftImg8bit_foggy_beta_0.02.png
1731,bremen_000101_000019_leftImg8bit.png,bremen_000101_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000101_000019_leftImg8bit_foggy_beta_0.02.png
1732,hamburg_000000_037161_leftImg8bit.png,hamburg_000000_037161_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_037161_leftImg8bit_foggy_beta_0.02.png
1733,ulm_000086_000019_leftImg8bit.png,ulm_000086_000019_leftImg8bit_foggy_beta_0.02.txt,ulm_000086_000019_leftImg8bit_foggy_beta_0.02.png
1734,hamburg_000000_073314_leftImg8bit.png,hamburg_000000_073314_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_073314_leftImg8bit_foggy_beta_0.02.png
1735,hanover_000000_031856_leftImg8bit.png,hanover_000000_031856_leftImg8bit_foggy_beta_0.02.txt,hanover_000000_031856_leftImg8bit_foggy_beta_0.02.png
1736,erfurt_000008_000019_leftImg8bit.png,erfurt_000008_000019_leftImg8bit_foggy_beta_0.02.txt,erfurt_000008_000019_leftImg8bit_foggy_beta_0.02.png
1737,aachen_000103_000019_leftImg8bit.png,aachen_000103_000019_leftImg8bit_foggy_beta_0.02.txt,aachen_000103_000019_leftImg8bit_foggy_beta_0.02.png
1738,ulm_000066_000019_leftImg8bit.png,ulm_000066_000019_leftImg8bit_foggy_beta_0.02.txt,ulm_000066_000019_leftImg8bit_foggy_beta_0.02.png
1739,bremen_000238_000019_leftImg8bit.png,bremen_000238_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000238_000019_leftImg8bit_foggy_beta_0.02.png
1740,strasbourg_000000_006483_leftImg8bit.png,strasbourg_000000_006483_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000000_006483_leftImg8bit_foggy_beta_0.02.png
1741,stuttgart_000047_000019_leftImg8bit.png,stuttgart_000047_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000047_000019_leftImg8bit_foggy_beta_0.02.png
1742,bremen_000168_000019_leftImg8bit.png,bremen_000168_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000168_000019_leftImg8bit_foggy_beta_0.02.png
1743,dusseldorf_000126_000019_leftImg8bit.png,dusseldorf_000126_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000126_000019_leftImg8bit_foggy_beta_0.02.png
1744,erfurt_000061_000019_leftImg8bit.png,erfurt_000061_000019_leftImg8bit_foggy_beta_0.02.txt,erfurt_000061_000019_leftImg8bit_foggy_beta_0.02.png
1745,strasbourg_000000_031323_leftImg8bit.png,strasbourg_000000_031323_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000000_031323_leftImg8bit_foggy_beta_0.02.png
1746,hanover_000000_047499_leftImg8bit.png,hanover_000000_047499_leftImg8bit_foggy_beta_0.02.txt,hanover_000000_047499_leftImg8bit_foggy_beta_0.02.png
1747,hamburg_000000_038511_leftImg8bit.png,hamburg_000000_038511_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_038511_leftImg8bit_foggy_beta_0.02.png
1748,bremen_000055_000019_leftImg8bit.png,bremen_000055_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000055_000019_leftImg8bit_foggy_beta_0.02.png
1749,strasbourg_000000_000295_leftImg8bit.png,strasbourg_000000_000295_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000000_000295_leftImg8bit_foggy_beta_0.02.png
1750,cologne_000152_000019_leftImg8bit.png,cologne_000152_000019_leftImg8bit_foggy_beta_0.02.txt,cologne_000152_000019_leftImg8bit_foggy_beta_0.02.png
1751,bremen_000305_000019_leftImg8bit.png,bremen_000305_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000305_000019_leftImg8bit_foggy_beta_0.02.png
1752,weimar_000033_000019_leftImg8bit.png,weimar_000033_000019_leftImg8bit_foggy_beta_0.02.txt,weimar_000033_000019_leftImg8bit_foggy_beta_0.02.png
1753,zurich_000026_000019_leftImg8bit.png,zurich_000026_000019_leftImg8bit_foggy_beta_0.02.txt,zurich_000026_000019_leftImg8bit_foggy_beta_0.02.png
1754,darmstadt_000063_000019_leftImg8bit.png,darmstadt_000063_000019_leftImg8bit_foggy_beta_0.02.txt,darmstadt_000063_000019_leftImg8bit_foggy_beta_0.02.png
1755,dusseldorf_000092_000019_leftImg8bit.png,dusseldorf_000092_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000092_000019_leftImg8bit_foggy_beta_0.02.png
1756,hamburg_000000_032906_leftImg8bit.png,hamburg_000000_032906_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_032906_leftImg8bit_foggy_beta_0.02.png
1757,monchengladbach_000000_022361_leftImg8bit.png,monchengladbach_000000_022361_leftImg8bit_foggy_beta_0.02.txt,monchengladbach_000000_022361_leftImg8bit_foggy_beta_0.02.png
1758,hamburg_000000_067338_leftImg8bit.png,hamburg_000000_067338_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_067338_leftImg8bit_foggy_beta_0.02.png
1759,strasbourg_000000_019050_leftImg8bit.png,strasbourg_000000_019050_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000000_019050_leftImg8bit_foggy_beta_0.02.png
1760,dusseldorf_000072_000019_leftImg8bit.png,dusseldorf_000072_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000072_000019_leftImg8bit_foggy_beta_0.02.png
1761,darmstadt_000083_000019_leftImg8bit.png,darmstadt_000083_000019_leftImg8bit_foggy_beta_0.02.txt,darmstadt_000083_000019_leftImg8bit_foggy_beta_0.02.png
1762,bochum_000000_024196_leftImg8bit.png,bochum_000000_024196_leftImg8bit_foggy_beta_0.02.txt,bochum_000000_024196_leftImg8bit_foggy_beta_0.02.png
1763,stuttgart_000113_000019_leftImg8bit.png,stuttgart_000113_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000113_000019_leftImg8bit_foggy_beta_0.02.png
1764,hanover_000000_027390_leftImg8bit.png,hanover_000000_027390_leftImg8bit_foggy_beta_0.02.txt,hanover_000000_027390_leftImg8bit_foggy_beta_0.02.png
1765,tubingen_000026_000019_leftImg8bit.png,tubingen_000026_000019_leftImg8bit_foggy_beta_0.02.txt,tubingen_000026_000019_leftImg8bit_foggy_beta_0.02.png
1766,aachen_000057_000019_leftImg8bit.png,aachen_000057_000019_leftImg8bit_foggy_beta_0.02.txt,aachen_000057_000019_leftImg8bit_foggy_beta_0.02.png
1767,dusseldorf_000113_000019_leftImg8bit.png,dusseldorf_000113_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000113_000019_leftImg8bit_foggy_beta_0.02.png
1768,stuttgart_000072_000019_leftImg8bit.png,stuttgart_000072_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000072_000019_leftImg8bit_foggy_beta_0.02.png
1769,hanover_000000_058189_leftImg8bit.png,hanover_000000_058189_leftImg8bit_foggy_beta_0.02.txt,hanover_000000_058189_leftImg8bit_foggy_beta_0.02.png
1770,hamburg_000000_104857_leftImg8bit.png,hamburg_000000_104857_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_104857_leftImg8bit_foggy_beta_0.02.png
1771,hamburg_000000_059339_leftImg8bit.png,hamburg_000000_059339_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_059339_leftImg8bit_foggy_beta_0.02.png
1772,bremen_000284_000019_leftImg8bit.png,bremen_000284_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000284_000019_leftImg8bit_foggy_beta_0.02.png
1773,erfurt_000054_000019_leftImg8bit.png,erfurt_000054_000019_leftImg8bit_foggy_beta_0.02.txt,erfurt_000054_000019_leftImg8bit_foggy_beta_0.02.png
1774,ulm_000053_000019_leftImg8bit.png,ulm_000053_000019_leftImg8bit_foggy_beta_0.02.txt,ulm_000053_000019_leftImg8bit_foggy_beta_0.02.png
1775,aachen_000136_000019_leftImg8bit.png,aachen_000136_000019_leftImg8bit_foggy_beta_0.02.txt,aachen_000136_000019_leftImg8bit_foggy_beta_0.02.png
1776,hamburg_000000_055039_leftImg8bit.png,hamburg_000000_055039_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_055039_leftImg8bit_foggy_beta_0.02.png
1777,jena_000049_000019_leftImg8bit.png,jena_000049_000019_leftImg8bit_foggy_beta_0.02.txt,jena_000049_000019_leftImg8bit_foggy_beta_0.02.png
1778,bremen_000134_000019_leftImg8bit.png,bremen_000134_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000134_000019_leftImg8bit_foggy_beta_0.02.png
1779,cologne_000033_000019_leftImg8bit.png,cologne_000033_000019_leftImg8bit_foggy_beta_0.02.txt,cologne_000033_000019_leftImg8bit_foggy_beta_0.02.png
1780,stuttgart_000092_000019_leftImg8bit.png,stuttgart_000092_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000092_000019_leftImg8bit_foggy_beta_0.02.png
1781,strasbourg_000001_019698_leftImg8bit.png,strasbourg_000001_019698_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000001_019698_leftImg8bit_foggy_beta_0.02.png
1782,jena_000020_000019_leftImg8bit.png,jena_000020_000019_leftImg8bit_foggy_beta_0.02.txt,jena_000020_000019_leftImg8bit_foggy_beta_0.02.png
1783,hamburg_000000_007737_leftImg8bit.png,hamburg_000000_007737_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_007737_leftImg8bit_foggy_beta_0.02.png
1784,bremen_000264_000019_leftImg8bit.png,bremen_000264_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000264_000019_leftImg8bit_foggy_beta_0.02.png
1785,weimar_000020_000019_leftImg8bit.png,weimar_000020_000019_leftImg8bit_foggy_beta_0.02.txt,weimar_000020_000019_leftImg8bit_foggy_beta_0.02.png
1786,hanover_000000_055592_leftImg8bit.png,hanover_000000_055592_leftImg8bit_foggy_beta_0.02.txt,hanover_000000_055592_leftImg8bit_foggy_beta_0.02.png
1787,zurich_000035_000019_leftImg8bit.png,zurich_000035_000019_leftImg8bit_foggy_beta_0.02.txt,zurich_000035_000019_leftImg8bit_foggy_beta_0.02.png
1788,darmstadt_000070_000019_leftImg8bit.png,darmstadt_000070_000019_leftImg8bit_foggy_beta_0.02.txt,darmstadt_000070_000019_leftImg8bit_foggy_beta_0.02.png
1789,dusseldorf_000081_000019_leftImg8bit.png,dusseldorf_000081_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000081_000019_leftImg8bit_foggy_beta_0.02.png
1790,strasbourg_000000_016311_leftImg8bit.png,strasbourg_000000_016311_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000000_016311_leftImg8bit_foggy_beta_0.02.png
1791,hanover_000000_004646_leftImg8bit.png,hanover_000000_004646_leftImg8bit_foggy_beta_0.02.txt,hanover_000000_004646_leftImg8bit_foggy_beta_0.02.png
1792,stuttgart_000169_000019_leftImg8bit.png,stuttgart_000169_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000169_000019_leftImg8bit_foggy_beta_0.02.png
1793,cologne_000141_000019_leftImg8bit.png,cologne_000141_000019_leftImg8bit_foggy_beta_0.02.txt,cologne_000141_000019_leftImg8bit_foggy_beta_0.02.png
1794,dusseldorf_000008_000019_leftImg8bit.png,dusseldorf_000008_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000008_000019_leftImg8bit_foggy_beta_0.02.png
1795,bremen_000046_000019_leftImg8bit.png,bremen_000046_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000046_000019_leftImg8bit_foggy_beta_0.02.png
1796,tubingen_000035_000019_leftImg8bit.png,tubingen_000035_000019_leftImg8bit_foggy_beta_0.02.txt,tubingen_000035_000019_leftImg8bit_foggy_beta_0.02.png
1797,darmstadt_000019_000019_leftImg8bit.png,darmstadt_000019_000019_leftImg8bit_foggy_beta_0.02.txt,darmstadt_000019_000019_leftImg8bit_foggy_beta_0.02.png
1798,weimar_000049_000019_leftImg8bit.png,weimar_000049_000019_leftImg8bit_foggy_beta_0.02.txt,weimar_000049_000019_leftImg8bit_foggy_beta_0.02.png
1799,stuttgart_000189_000019_leftImg8bit.png,stuttgart_000189_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000189_000019_leftImg8bit_foggy_beta_0.02.png
1800,aachen_000044_000019_leftImg8bit.png,aachen_000044_000019_leftImg8bit_foggy_beta_0.02.txt,aachen_000044_000019_leftImg8bit_foggy_beta_0.02.png
1801,krefeld_000000_013766_leftImg8bit.png,krefeld_000000_013766_leftImg8bit_foggy_beta_0.02.txt,krefeld_000000_013766_leftImg8bit_foggy_beta_0.02.png
1802,hamburg_000000_065055_leftImg8bit.png,hamburg_000000_065055_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_065055_leftImg8bit_foggy_beta_0.02.png
1803,cologne_000128_000019_leftImg8bit.png,cologne_000128_000019_leftImg8bit_foggy_beta_0.02.txt,cologne_000128_000019_leftImg8bit_foggy_beta_0.02.png
1804,dusseldorf_000061_000019_leftImg8bit.png,dusseldorf_000061_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000061_000019_leftImg8bit_foggy_beta_0.02.png
1805,bochum_000000_004229_leftImg8bit.png,bochum_000000_004229_leftImg8bit_foggy_beta_0.02.txt,bochum_000000_004229_leftImg8bit_foggy_beta_0.02.png
1806,stuttgart_000100_000019_leftImg8bit.png,stuttgart_000100_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000100_000019_leftImg8bit_foggy_beta_0.02.png
1807,dusseldorf_000189_000019_leftImg8bit.png,dusseldorf_000189_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000189_000019_leftImg8bit_foggy_beta_0.02.png
1808,ulm_000040_000019_leftImg8bit.png,ulm_000040_000019_leftImg8bit_foggy_beta_0.02.txt,ulm_000040_000019_leftImg8bit_foggy_beta_0.02.png
1809,bochum_000000_000313_leftImg8bit.png,bochum_000000_000313_leftImg8bit_foggy_beta_0.02.txt,bochum_000000_000313_leftImg8bit_foggy_beta_0.02.png
1810,weimar_000128_000019_leftImg8bit.png,weimar_000128_000019_leftImg8bit_foggy_beta_0.02.txt,weimar_000128_000019_leftImg8bit_foggy_beta_0.02.png
1811,aachen_000125_000019_leftImg8bit.png,aachen_000125_000019_leftImg8bit_foggy_beta_0.02.txt,aachen_000125_000019_leftImg8bit_foggy_beta_0.02.png
1812,monchengladbach_000000_005686_leftImg8bit.png,monchengladbach_000000_005686_leftImg8bit_foggy_beta_0.02.txt,monchengladbach_000000_005686_leftImg8bit_foggy_beta_0.02.png
1813,strasbourg_000001_060061_leftImg8bit.png,strasbourg_000001_060061_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000001_060061_leftImg8bit_foggy_beta_0.02.png
1814,cologne_000049_000019_leftImg8bit.png,cologne_000049_000019_leftImg8bit_foggy_beta_0.02.txt,cologne_000049_000019_leftImg8bit_foggy_beta_0.02.png
1815,dusseldorf_000100_000019_leftImg8bit.png,dusseldorf_000100_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000100_000019_leftImg8bit_foggy_beta_0.02.png
1816,hanover_000000_024276_leftImg8bit.png,hanover_000000_024276_leftImg8bit_foggy_beta_0.02.txt,hanover_000000_024276_leftImg8bit_foggy_beta_0.02.png
1817,stuttgart_000061_000019_leftImg8bit.png,stuttgart_000061_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000061_000019_leftImg8bit_foggy_beta_0.02.png
1818,bremen_000297_000019_leftImg8bit.png,bremen_000297_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000297_000019_leftImg8bit_foggy_beta_0.02.png
1819,erfurt_000047_000019_leftImg8bit.png,erfurt_000047_000019_leftImg8bit_foggy_beta_0.02.txt,erfurt_000047_000019_leftImg8bit_foggy_beta_0.02.png
1820,stuttgart_000081_000019_leftImg8bit.png,stuttgart_000081_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000081_000019_leftImg8bit_foggy_beta_0.02.png
1821,hamburg_000000_078579_leftImg8bit.png,hamburg_000000_078579_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_078579_leftImg8bit_foggy_beta_0.02.png
1822,weimar_000141_000019_leftImg8bit.png,weimar_000141_000019_leftImg8bit_foggy_beta_0.02.txt,weimar_000141_000019_leftImg8bit_foggy_beta_0.02.png
1823,ulm_000029_000019_leftImg8bit.png,ulm_000029_000019_leftImg8bit_foggy_beta_0.02.txt,ulm_000029_000019_leftImg8bit_foggy_beta_0.02.png
1824,bremen_000277_000019_leftImg8bit.png,bremen_000277_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000277_000019_leftImg8bit_foggy_beta_0.02.png
1825,jena_000033_000019_leftImg8bit.png,jena_000033_000019_leftImg8bit_foggy_beta_0.02.txt,jena_000033_000019_leftImg8bit_foggy_beta_0.02.png
1826,hanover_000000_010403_leftImg8bit.png,hanover_000000_010403_leftImg8bit_foggy_beta_0.02.txt,hanover_000000_010403_leftImg8bit_foggy_beta_0.02.png
1827,strasbourg_000001_026355_leftImg8bit.png,strasbourg_000001_026355_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000001_026355_leftImg8bit_foggy_beta_0.02.png
1828,stuttgart_000008_000019_leftImg8bit.png,stuttgart_000008_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000008_000019_leftImg8bit_foggy_beta_0.02.png
1829,strasbourg_000001_049143_leftImg8bit.png,strasbourg_000001_049143_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000001_049143_leftImg8bit_foggy_beta_0.02.png
1830,strasbourg_000001_030725_leftImg8bit.png,strasbourg_000001_030725_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000001_030725_leftImg8bit_foggy_beta_0.02.png
1831,cologne_000020_000019_leftImg8bit.png,cologne_000020_000019_leftImg8bit_foggy_beta_0.02.txt,cologne_000020_000019_leftImg8bit_foggy_beta_0.02.png
1832,dusseldorf_000169_000019_leftImg8bit.png,dusseldorf_000169_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000169_000019_leftImg8bit_foggy_beta_0.02.png
1833,bremen_000127_000019_leftImg8bit.png,bremen_000127_000019_leftImg8bit_foggy_beta_0.02.txt,bremen_000127_000019_leftImg8bit_foggy_beta_0.02.png
1834,krefeld_000000_020624_leftImg8bit.png,krefeld_000000_020624_leftImg8bit_foggy_beta_0.02.txt,krefeld_000000_020624_leftImg8bit_foggy_beta_0.02.png
1835,erfurt_000106_000019_leftImg8bit.png,erfurt_000106_000019_leftImg8bit_foggy_beta_0.02.txt,erfurt_000106_000019_leftImg8bit_foggy_beta_0.02.png
1836,stuttgart_000120_000019_leftImg8bit.png,stuttgart_000120_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000120_000019_leftImg8bit_foggy_beta_0.02.png
1837,dusseldorf_000041_000019_leftImg8bit.png,dusseldorf_000041_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000041_000019_leftImg8bit_foggy_beta_0.02.png
1838,cologne_000108_000019_leftImg8bit.png,cologne_000108_000019_leftImg8bit_foggy_beta_0.02.txt,cologne_000108_000019_leftImg8bit_foggy_beta_0.02.png
1839,hamburg_000000_069289_leftImg8bit.png,hamburg_000000_069289_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_069289_leftImg8bit_foggy_beta_0.02.png
1840,tubingen_000015_000019_leftImg8bit.png,tubingen_000015_000019_leftImg8bit_foggy_beta_0.02.txt,tubingen_000015_000019_leftImg8bit_foggy_beta_0.02.png
1841,weimar_000069_000019_leftImg8bit.png,weimar_000069_000019_leftImg8bit_foggy_beta_0.02.txt,weimar_000069_000019_leftImg8bit_foggy_beta_0.02.png
